"company_id","company_name","country","address","source_of_address"
16384824,"SMA Elekter OÜ","EST",,"shareholders_data (""tanav house"")"
11981314,"Smart IT OÜ","EST","Tehnika tn 25-3","shareholders_data (""tanav house"")"
12764599,"Smart Load Solutions OÜ","EST",,"shareholders_data (""tanav house"")"
12764599,"Smart Load Solutions OÜ","EST",,"shareholders_data (""tanav house"")"
12764599,"Smart Load Solutions OÜ","EST",,"shareholders_data (""tanav house"")"
12764599,"Smart Load Solutions OÜ","EST",,"shareholders_data (""tanav house"")"
12764599,"Smart Load Solutions OÜ","EST",,"shareholders_data (""tanav house"")"
12764599,"Smart Load Solutions OÜ","DEU","Viessmann Str. 1, 35018 Allendorf (Eder)","shareholders_data (""tanav house"")"
12764599,"Smart Load Solutions OÜ","FIN","Paljekuja 1, 21800 Kyrö","shareholders_data (""tanav house"")"
12764599,"Smart Load Solutions OÜ","EST",,"shareholders_data (""tanav house"")"
12764599,"Smart Load Solutions OÜ","EST",,"shareholders_data (""tanav house"")"
12764599,"Smart Load Solutions OÜ","EST",,"shareholders_data (""tanav house"")"
12764599,"Smart Load Solutions OÜ","EST",,"shareholders_data (""tanav house"")"
12764599,"Smart Load Solutions OÜ","FIN","Aamuruskontie 28B, 00750, Helsinki","shareholders_data (""tanav house"")"
12764599,"Smart Load Solutions OÜ","EST",,"shareholders_data (""tanav house"")"
12764599,"Smart Load Solutions OÜ","EST",,"shareholders_data (""tanav house"")"
12764599,"Smart Load Solutions OÜ","FIN","Hannuksenkuja 1 C, 02270 Espoo, Finland","shareholders_data (""tanav house"")"
12764599,"Smart Load Solutions OÜ","EST",,"shareholders_data (""tanav house"")"
12764599,"Smart Load Solutions OÜ","FIN","Linnankoskenkatu 4 A 15, Helsinki","shareholders_data (""tanav house"")"
12764599,"Smart Load Solutions OÜ","EST",,"shareholders_data (""tanav house"")"
12764599,"Smart Load Solutions OÜ","EST",,"shareholders_data (""tanav house"")"
12764599,"Smart Load Solutions OÜ","FIN","c/o Rantalainen Huittinen, Lauttakylänkatu 15, 32700 Huittinen","shareholders_data (""tanav house"")"
12764599,"Smart Load Solutions OÜ","EST",,"shareholders_data (""tanav house"")"
12764599,"Smart Load Solutions OÜ","EST",,"shareholders_data (""tanav house"")"
12764599,"Smart Load Solutions OÜ","EST",,"shareholders_data (""tanav house"")"
12764599,"Smart Load Solutions OÜ","EST",,"shareholders_data (""tanav house"")"
12764599,"Smart Load Solutions OÜ","EST",,"shareholders_data (""tanav house"")"
12764599,"Smart Load Solutions OÜ","EST",,"shareholders_data (""tanav house"")"
12764599,"Smart Load Solutions OÜ","EST",,"shareholders_data (""tanav house"")"
12764599,"Smart Load Solutions OÜ","FIN","Siltasaarenkatu 15 C 65,  00530 Helsinki","shareholders_data (""tanav house"")"
12764599,"Smart Load Solutions OÜ","FIN","Särkitie 10, 02170 Espoo","shareholders_data (""tanav house"")"
12764599,"Smart Load Solutions OÜ","EST",,"shareholders_data (""tanav house"")"
12764599,"Smart Load Solutions OÜ","FIN","Laajalahdentie 9 B 23, 00330, Helsinki","shareholders_data (""tanav house"")"
12764599,"Smart Load Solutions OÜ","FIN","Kalliokatu 4, 26100, Rauma","shareholders_data (""tanav house"")"
12764599,"Smart Load Solutions OÜ","EST",,"shareholders_data (""tanav house"")"
12764599,"Smart Load Solutions OÜ","EST",,"shareholders_data (""tanav house"")"
12764599,"Smart Load Solutions OÜ","FIN","Mariankatu 12 B 13, 00170  Helsinki","shareholders_data (""tanav house"")"
12764599,"Smart Load Solutions OÜ","FIN","Kolmas järvikuja 4, 02730 Espoo","shareholders_data (""tanav house"")"
12764599,"Smart Load Solutions OÜ","FIN","Majurinkatu 3C 98 02600 Espoo","shareholders_data (""tanav house"")"
12764599,"Smart Load Solutions OÜ","EST",,"shareholders_data (""tanav house"")"
12679959,"Smartmatic-Cybernetica Centre of Excellence for Internet Voting OÜ","EST",,"shareholders_data (""tanav house"")"
12679959,"Smartmatic-Cybernetica Centre of Excellence for Internet Voting OÜ","NLD",,"shareholders_data (""tanav house"")"
14772717,"Smart Production Management OÜ","EST",,"shareholders_data (""tanav house"")"
14772717,"Smart Production Management OÜ","EST",,"shareholders_data (""tanav house"")"
14772717,"Smart Production Management OÜ","EST",,"shareholders_data (""tanav house"")"
14772717,"Smart Production Management OÜ","EST",,"shareholders_data (""tanav house"")"
14772717,"Smart Production Management OÜ","EST",,"shareholders_data (""tanav house"")"
12460439,"Smec OÜ","EST",,"shareholders_data (""tanav house"")"
12801774,"Snabb OÜ","EST",,"shareholders_data (""tanav house"")"
12801774,"Snabb OÜ","EST","Aiandi tee 28/1-24","shareholders_data (""tanav house"")"
12801774,"Snabb OÜ","EST",,"shareholders_data (""tanav house"")"
12801774,"Snabb OÜ","EST",,"shareholders_data (""tanav house"")"
12801774,"Snabb OÜ","EST",,"shareholders_data (""tanav house"")"
12801774,"Snabb OÜ","EST",,"shareholders_data (""tanav house"")"
12801774,"Snabb OÜ","EST",,"shareholders_data (""tanav house"")"
12801774,"Snabb OÜ","EST","Tartu mnt 56-33","shareholders_data (""tanav house"")"
12801774,"Snabb OÜ","EST",,"shareholders_data (""tanav house"")"
12801774,"Snabb OÜ","EST","Akadeemia tee 21/3-102","shareholders_data (""tanav house"")"
12801774,"Snabb OÜ","EST","Rotermanni tn 12","shareholders_data (""tanav house"")"
12801774,"Snabb OÜ","EST","Kotlepi tn 3","shareholders_data (""tanav house"")"
12801774,"Snabb OÜ","GBR",,"shareholders_data (""tanav house"")"
12801774,"Snabb OÜ","EST","Liivaoja tn 14-13","shareholders_data (""tanav house"")"
12801774,"Snabb OÜ","EST","Piibelehe tn 7","shareholders_data (""tanav house"")"
12801774,"Snabb OÜ","EST","Kivilille tn 4","shareholders_data (""tanav house"")"
16444199,"Snacka Angel SPV OÜ","EST",,"shareholders_data (""tanav house"")"
16444199,"Snacka Angel SPV OÜ","EST",,"shareholders_data (""tanav house"")"
16444199,"Snacka Angel SPV OÜ","EST",,"shareholders_data (""tanav house"")"
16444199,"Snacka Angel SPV OÜ","EST",,"shareholders_data (""tanav house"")"
16444199,"Snacka Angel SPV OÜ","EST",,"shareholders_data (""tanav house"")"
16444199,"Snacka Angel SPV OÜ","CHE","Graben 35, 5000 Aarau, Šveits","shareholders_data (""tanav house"")"
16444199,"Snacka Angel SPV OÜ","EST",,"shareholders_data (""tanav house"")"
16444199,"Snacka Angel SPV OÜ","EST",,"shareholders_data (""tanav house"")"
16444199,"Snacka Angel SPV OÜ","CYP","Limassol, Agias Philaxeos 131, office 301, 3083","shareholders_data (""tanav house"")"
16444199,"Snacka Angel SPV OÜ","CAN","aadress 401 – 15336 31 Avenue, Surrey, Kanada","shareholders_data (""tanav house"")"
16444199,"Snacka Angel SPV OÜ","EST",,"shareholders_data (""tanav house"")"
11501484,"SNOB Baltics OÜ","EST","Herne tn 8-9","shareholders_data (""tanav house"")"
11501484,"SNOB Baltics OÜ","EST",,"shareholders_data (""tanav house"")"
16138961,"SNY Holding OÜ","EST",,"shareholders_data (""tanav house"")"
16138961,"SNY Holding OÜ","EST","Luite tänav 19a","shareholders_data (""tanav house"")"
14013101,"SoftComply OÜ","EST",,"shareholders_data (""tanav house"")"
14013101,"SoftComply OÜ","EST","Saue tn 9/2-9","shareholders_data (""tanav house"")"
16289965,"SOFTPIONEERS OÜ","KOR","Room 2109, 501-dong, Seocho-daero-74-gil-30, Seocho-gu, Seoul  (Seocho-dong, Woosung Apartment)","shareholders_data (""tanav house"")"
16392048,"Sokkel Karjäärid OÜ","EST","Üleoja tee 12","shareholders_data (""tanav house"")"
16392048,"Sokkel Karjäärid OÜ","EST","Luha tn 2","shareholders_data (""tanav house"")"
16911330,"Solares 2 OÜ","EST","Sompa tee 30","shareholders_data (""tanav house"")"
16911330,"Solares 2 OÜ","EST",,"shareholders_data (""tanav house"")"
14847119,"Solares OÜ","EST",,"shareholders_data (""tanav house"")"
14847119,"Solares OÜ","EST",,"shareholders_data (""tanav house"")"
12444191,"Solarest OÜ","EST","Tartu tn 16-8","shareholders_data (""tanav house"")"
14874346,"Solarfund OÜ","EST",,"shareholders_data (""tanav house"")"
16032752,"Solarpark Kuusalu OÜ","EST",,"shareholders_data (""tanav house"")"
12916046,"Solarstone OÜ","EST",,"shareholders_data (""tanav house"")"
12916046,"Solarstone OÜ","EST","N. Lunini tn 5-2","shareholders_data (""tanav house"")"
12916046,"Solarstone OÜ","EST",,"shareholders_data (""tanav house"")"
12916046,"Solarstone OÜ","EST",,"shareholders_data (""tanav house"")"
14686917,"Solar Wheel OÜ","EST","Riia tn 181a","shareholders_data (""tanav house"")"
10242922,"Solis BioDyne OÜ","EST",,"shareholders_data (""tanav house"")"
12061805,"Solway FeNI OÜ","EST",,"shareholders_data (""tanav house"")"
16451118,"Sopruse pst 157 OÜ","EST",,"shareholders_data (""tanav house"")"
16451118,"Sopruse pst 157 OÜ","EST",,"shareholders_data (""tanav house"")"
16451118,"Sopruse pst 157 OÜ","EST",,"shareholders_data (""tanav house"")"
16451118,"Sopruse pst 157 OÜ","EST",,"shareholders_data (""tanav house"")"
11731586,"Sorty Group OÜ","LTU",,"shareholders_data (""tanav house"")"
11731586,"Sorty Group OÜ","EST",,"shareholders_data (""tanav house"")"
12251948,"Sossi Maja OÜ","EST",,"shareholders_data (""tanav house"")"
16773170,"SOULTRAIN SOLUTIONS OÜ","EST","Kaasiku tn 13","shareholders_data (""tanav house"")"
14418111,"Sourcify OÜ","EST",,"shareholders_data (""tanav house"")"
14982751,"SP2 RE OÜ","EST","Harju maakond, Tallinn, Kesklinna linnaosa, Ahtri tn 6a","shareholders_data (""tanav house"")"
16202007,"Spacetoken OÜ","EST",,"shareholders_data (""tanav house"")"
16293004,"SparkleSolutions OÜ","BEL","Grauwmeer 1 3001 Leuven","shareholders_data (""tanav house"")"
14215218,"SP Design OÜ","EST",,"shareholders_data (""tanav house"")"
14215218,"SP Design OÜ","EST",,"shareholders_data (""tanav house"")"
16542482,"SpeakTX OÜ","EST",,"shareholders_data (""tanav house"")"
16542482,"SpeakTX OÜ","EST",,"shareholders_data (""tanav house"")"
10521214,"Special Service Group OÜ","EST","Peterburi tee 46","shareholders_data (""tanav house"")"
14799923,"SPECOP DSTR OÜ","EST",,"shareholders_data (""tanav house"")"
14799923,"SPECOP DSTR OÜ","EST",,"shareholders_data (""tanav house"")"
16220175,"Speednet OÜ","POL","Al. Zwyciestwa 96/98, 81-451, Gdynia,","shareholders_data (""tanav house"")"
16220175,"Speednet OÜ","POL","Al. Zwyciestwa 96/98, 81-451, Gdynia,","shareholders_data (""tanav house"")"
16220175,"Speednet OÜ","EST","Lõõtsa tn 8a","shareholders_data (""tanav house"")"
16220175,"Speednet OÜ","EST","Lõõtsa tn 8a","shareholders_data (""tanav house"")"
12106135,"S&P Holding OÜ","EST",,"shareholders_data (""tanav house"")"
12180740,"Splunk Services Estonia OÜ","EST",,"shareholders_data (""tanav house"")"
10748082,"Spordikeskuse OÜ","EST",,"shareholders_data (""tanav house"")"
10748082,"Spordikeskuse OÜ","EST",,"shareholders_data (""tanav house"")"
10748082,"Spordikeskuse OÜ","EST",,"shareholders_data (""tanav house"")"
10748082,"Spordikeskuse OÜ","EST","Ranniku tee 2a-15","shareholders_data (""tanav house"")"
14648006,"SpordiTehas OÜ","EST",,"shareholders_data (""tanav house"")"
11671051,"Sportlyzer OÜ","EST",,"shareholders_data (""tanav house"")"
11671051,"Sportlyzer OÜ","EST",,"shareholders_data (""tanav house"")"
11671051,"Sportlyzer OÜ","EST",,"shareholders_data (""tanav house"")"
11671051,"Sportlyzer OÜ","EST",,"shareholders_data (""tanav house"")"
11671051,"Sportlyzer OÜ","EST",,"shareholders_data (""tanav house"")"
11455713,"Sports Holding OÜ","EST",,"shareholders_data (""tanav house"")"
11455713,"Sports Holding OÜ","EST",,"shareholders_data (""tanav house"")"
12581947,"Springbox OÜ","LTU",,"shareholders_data (""tanav house"")"
11471582,"Spring Capital OÜ","EST",,"shareholders_data (""tanav house"")"
11471582,"Spring Capital OÜ","EST","Pärnu mnt 148","shareholders_data (""tanav house"")"
12309228,"Springserv OÜ","EST","Parda tn 8","shareholders_data (""tanav house"")"
16637797,"SRLV HoldCo OÜ","EST",,"shareholders_data (""tanav house"")"
16321580,"Sroutubirom OÜ","EST","Kooli 2-5","shareholders_data (""tanav house"")"
16637840,"SRRA HoldCo OÜ","EST",,"shareholders_data (""tanav house"")"
16637946,"SRSI HoldCo OÜ","EST",,"shareholders_data (""tanav house"")"
14699541,"SRTS OÜ","LVA","Elizabetes 75, Riia","shareholders_data (""tanav house"")"
12479120,"Stagnation OÜ","EST","Kuldala tee 5-12","shareholders_data (""tanav house"")"
14945342,"Stakin OÜ","GBR","1 Frederick's Place, London","shareholders_data (""tanav house"")"
14945342,"Stakin OÜ","EST",,"shareholders_data (""tanav house"")"
16746109,"StarAsset Holdings OÜ","PRT","Avenida da Liberdade, No 615, 1A 4710-251 Braga","shareholders_data (""tanav house"")"
16239192,"StarEffort OÜ","EST",,"shareholders_data (""tanav house"")"
12893718,"Starfish Academy OÜ","EST",,"shareholders_data (""tanav house"")"
14214733,"STarp HoldCo OÜ","EST",,"shareholders_data (""tanav house"")"
14214733,"STarp HoldCo OÜ","EST","Tornimäe tn 5","shareholders_data (""tanav house"")"
11929242,"StarPoint OÜ","EST",,"shareholders_data (""tanav house"")"
11929242,"StarPoint OÜ","EST",,"shareholders_data (""tanav house"")"
11082585,"Stars En Prix Osaühing","DEU",,"shareholders_data (""tanav house"")"
11082585,"Stars En Prix Osaühing","FRA",,"shareholders_data (""tanav house"")"
11082585,"Stars En Prix Osaühing","EST",,"shareholders_data (""tanav house"")"
11082585,"Stars En Prix Osaühing","EST",,"shareholders_data (""tanav house"")"
11082585,"Stars En Prix Osaühing","EST",,"shareholders_data (""tanav house"")"
11082585,"Stars En Prix Osaühing","EST",,"shareholders_data (""tanav house"")"
11082585,"Stars En Prix Osaühing","EST",,"shareholders_data (""tanav house"")"
11082585,"Stars En Prix Osaühing","EST",,"shareholders_data (""tanav house"")"
11082585,"Stars En Prix Osaühing","EST",,"shareholders_data (""tanav house"")"
11082585,"Stars En Prix Osaühing","EST",,"shareholders_data (""tanav house"")"
11082585,"Stars En Prix Osaühing","EST","Kesktee 30","shareholders_data (""tanav house"")"
11082585,"Stars En Prix Osaühing","EST","Randvere tee 155","shareholders_data (""tanav house"")"
11082585,"Stars En Prix Osaühing","EST","Jalgpalli tn 1","shareholders_data (""tanav house"")"
11082585,"Stars En Prix Osaühing","EST",,"shareholders_data (""tanav house"")"
11082585,"Stars En Prix Osaühing","EST",,"shareholders_data (""tanav house"")"
11082585,"Stars En Prix Osaühing","EST",,"shareholders_data (""tanav house"")"
11082585,"Stars En Prix Osaühing","EST",,"shareholders_data (""tanav house"")"
11082585,"Stars En Prix Osaühing","EST",,"shareholders_data (""tanav house"")"
14872703,"StarTeam OÜ","EST",,"shareholders_data (""tanav house"")"
12345709,"Startup Solutions OÜ","EST","Narva mnt 7b","shareholders_data (""tanav house"")"
12345709,"Startup Solutions OÜ","EST","Linnu tee 16-3","shareholders_data (""tanav house"")"
12814989,"StayCool OÜ","EST",,"shareholders_data (""tanav house"")"
14858838,"Stay Larsen OÜ","EST","Laeva tn 2","shareholders_data (""tanav house"")"
14858838,"Stay Larsen OÜ","EST",,"shareholders_data (""tanav house"")"
14858838,"Stay Larsen OÜ","EST",,"shareholders_data (""tanav house"")"
14858838,"Stay Larsen OÜ","EST",,"shareholders_data (""tanav house"")"
14858838,"Stay Larsen OÜ","EST",,"shareholders_data (""tanav house"")"
14858838,"Stay Larsen OÜ","EST",,"shareholders_data (""tanav house"")"
14858838,"Stay Larsen OÜ","EST","Pärnu mnt 141","shareholders_data (""tanav house"")"
14858838,"Stay Larsen OÜ","EST","Magasini tn 29/2-5","shareholders_data (""tanav house"")"
14858838,"Stay Larsen OÜ","EST","Juhkentali 52 Ä2","shareholders_data (""tanav house"")"
14858838,"Stay Larsen OÜ","EST",,"shareholders_data (""tanav house"")"
14858838,"Stay Larsen OÜ","EST",,"shareholders_data (""tanav house"")"
14858838,"Stay Larsen OÜ","EST",,"shareholders_data (""tanav house"")"
14858838,"Stay Larsen OÜ","EST",,"shareholders_data (""tanav house"")"
14858838,"Stay Larsen OÜ","EST","Vana-Lõuna tn 39/1","shareholders_data (""tanav house"")"
12231911,"Stebby OÜ","EST",,"shareholders_data (""tanav house"")"
12231911,"Stebby OÜ","EST",,"shareholders_data (""tanav house"")"
12231911,"Stebby OÜ","EST",,"shareholders_data (""tanav house"")"
12231911,"Stebby OÜ","FRA","9 - 11, Boulevard Louise Michel, Gennevilliers","shareholders_data (""tanav house"")"
14058138,"STEC Estonia OÜ","EST","Paide tn 33","shareholders_data (""tanav house"")"
14058138,"STEC Estonia OÜ","EST","Kauge tn 10-12","shareholders_data (""tanav house"")"
14326202,"SteelPeak OÜ","UKR","Dnipro region, Dnipro city, Alekseenko str. Nadiia, 25","shareholders_data (""tanav house"")"
14344513,"Steinhold Arendus OÜ","EST","Laane tn 16","shareholders_data (""tanav house"")"
10805182,"STENDAL HALDUSE OÜ","EST",,"shareholders_data (""tanav house"")"
10805182,"STENDAL HALDUSE OÜ","EST","Liivalaia tn 13","shareholders_data (""tanav house"")"
10805182,"STENDAL HALDUSE OÜ","EST",,"shareholders_data (""tanav house"")"
10805182,"STENDAL HALDUSE OÜ","EST",,"shareholders_data (""tanav house"")"
11606036,"StepStep OÜ","EST",,"shareholders_data (""tanav house"")"
16414755,"Stoic Trade OÜ","EST",,"shareholders_data (""tanav house"")"
12538213,"Streetbrand OÜ","EST",,"shareholders_data (""tanav house"")"
10138679,"STRIDER INVEST OÜ","EST",,"shareholders_data (""tanav house"")"
16298772,"Striga Technology OÜ","USA","2261 Market Street #4176 San Francisco, CA","shareholders_data (""tanav house"")"
11196696,"StroyRent OÜ","EST",,"shareholders_data (""tanav house"")"
11196696,"StroyRent OÜ","EST",,"shareholders_data (""tanav house"")"
11196696,"StroyRent OÜ","EST",,"shareholders_data (""tanav house"")"
11196696,"StroyRent OÜ","EST",,"shareholders_data (""tanav house"")"
14188527,"Stupid Man Suit OÜ","EST",,"shareholders_data (""tanav house"")"
12587660,"Subholding OÜ","EST",,"shareholders_data (""tanav house"")"
12587660,"Subholding OÜ","EST",,"shareholders_data (""tanav house"")"
16431222,"sudocs OÜ","DEU","Diedesbergweg 9","shareholders_data (""tanav house"")"
14979298,"Suhe Bar & Venue OÜ","EST",,"shareholders_data (""tanav house"")"
14979298,"Suhe Bar & Venue OÜ","EST",,"shareholders_data (""tanav house"")"
17080546,"Suitslegal OÜ","EST","Pärnu mnt 102b","shareholders_data (""tanav house"")"
16155265,"Summus B OÜ","EST","Punane tn 56","shareholders_data (""tanav house"")"
16155302,"Summus D OÜ","EST","Punane tn 56","shareholders_data (""tanav house"")"
14764132,"Summus Venture Capital OÜ","EST","Punane tn 56","shareholders_data (""tanav house"")"
14747719,"Sun1 OÜ","EST","Roseni tn 11","shareholders_data (""tanav house"")"
16058295,"SUN 30 OÜ","EST",,"shareholders_data (""tanav house"")"
11461224,"Sundog Media OÜ","EST",,"shareholders_data (""tanav house"")"
16070528,"Sunly Assets OÜ","EST",,"shareholders_data (""tanav house"")"
16808307,"Sunly Holding 2 OÜ","EST",,"shareholders_data (""tanav house"")"
16425243,"Sunly Holding OÜ","EST",,"shareholders_data (""tanav house"")"
16368371,"Sunly Innovation 2 OÜ","EST",,"shareholders_data (""tanav house"")"
16368371,"Sunly Innovation 2 OÜ","EST",,"shareholders_data (""tanav house"")"
16368371,"Sunly Innovation 2 OÜ","EST",,"shareholders_data (""tanav house"")"
16368371,"Sunly Innovation 2 OÜ","EST",,"shareholders_data (""tanav house"")"
16368371,"Sunly Innovation 2 OÜ","EST",,"shareholders_data (""tanav house"")"
16368371,"Sunly Innovation 2 OÜ","EST",,"shareholders_data (""tanav house"")"
16368371,"Sunly Innovation 2 OÜ","EST",,"shareholders_data (""tanav house"")"
11592334,"Sunly Innovation OÜ","EST","J. Köleri tn 14a-4","shareholders_data (""tanav house"")"
11592334,"Sunly Innovation OÜ","EST",,"shareholders_data (""tanav house"")"
11592334,"Sunly Innovation OÜ","EST",,"shareholders_data (""tanav house"")"
11592334,"Sunly Innovation OÜ","EST",,"shareholders_data (""tanav house"")"
11592334,"Sunly Innovation OÜ","EST",,"shareholders_data (""tanav house"")"
11592334,"Sunly Innovation OÜ","EST",,"shareholders_data (""tanav house"")"
11592334,"Sunly Innovation OÜ","EST",,"shareholders_data (""tanav house"")"
11592334,"Sunly Innovation OÜ","NOR",,"shareholders_data (""tanav house"")"
16433209,"Sunly Solar 2 OÜ","EST",,"shareholders_data (""tanav house"")"
14930375,"Sunly Solar OÜ","EST",,"shareholders_data (""tanav house"")"
12775054,"Sunly Startup OÜ","EST",,"shareholders_data (""tanav house"")"
12775054,"Sunly Startup OÜ","NOR",,"shareholders_data (""tanav house"")"
12775054,"Sunly Startup OÜ","EST","Narva mnt 23-28","shareholders_data (""tanav house"")"
16773017,"Sunly Storage OÜ","EST",,"shareholders_data (""tanav house"")"
16075201,"Sunmill SPV11 OÜ","EST","Telliskivi tn 57","shareholders_data (""tanav house"")"
16075201,"Sunmill SPV11 OÜ","EST","Hiie tn 7","shareholders_data (""tanav house"")"
16075201,"Sunmill SPV11 OÜ","EST","Kadaka pst 142/2-60","shareholders_data (""tanav house"")"
16075201,"Sunmill SPV11 OÜ","EST",,"shareholders_data (""tanav house"")"
16075201,"Sunmill SPV11 OÜ","EST","Paldiski mnt 24-15","shareholders_data (""tanav house"")"
16075201,"Sunmill SPV11 OÜ","EST","Rävala pst 19-2","shareholders_data (""tanav house"")"
16075201,"Sunmill SPV11 OÜ","EST","Sõpruse pst 145-112","shareholders_data (""tanav house"")"
16107585,"Sunmill SPV13 OÜ","EST","Käokella tee 1/1-7","shareholders_data (""tanav house"")"
16107585,"Sunmill SPV13 OÜ","EST","Telliskivi tn 57","shareholders_data (""tanav house"")"
16107585,"Sunmill SPV13 OÜ","EST","Maidla tn 10","shareholders_data (""tanav house"")"
16107585,"Sunmill SPV13 OÜ","EST","Malmi","shareholders_data (""tanav house"")"
16107585,"Sunmill SPV13 OÜ","EST",,"shareholders_data (""tanav house"")"
16056988,"Sunmill SPV1 OÜ","EST","Tohumetsa tee 20","shareholders_data (""tanav house"")"
16056988,"Sunmill SPV1 OÜ","EST","Savi tn 37a-19","shareholders_data (""tanav house"")"
16056988,"Sunmill SPV1 OÜ","EST","Telliskivi tn 57","shareholders_data (""tanav house"")"
16056988,"Sunmill SPV1 OÜ","EST","Telliskivi tn 57","shareholders_data (""tanav house"")"
16056988,"Sunmill SPV1 OÜ","EST","Pikaliiva tn 121-9","shareholders_data (""tanav house"")"
16056988,"Sunmill SPV1 OÜ","EST","Tihase tn 12a","shareholders_data (""tanav house"")"
16056988,"Sunmill SPV1 OÜ","EST","Kose mnt 3a","shareholders_data (""tanav house"")"
16056988,"Sunmill SPV1 OÜ","EST","Tamme pst 47","shareholders_data (""tanav house"")"
16056988,"Sunmill SPV1 OÜ","EST","Nõmme tee 23-32","shareholders_data (""tanav house"")"
16056988,"Sunmill SPV1 OÜ","EST",,"shareholders_data (""tanav house"")"
16056988,"Sunmill SPV1 OÜ","EST",,"shareholders_data (""tanav house"")"
16056988,"Sunmill SPV1 OÜ","EST",,"shareholders_data (""tanav house"")"
16056988,"Sunmill SPV1 OÜ","EST",,"shareholders_data (""tanav house"")"
16056988,"Sunmill SPV1 OÜ","EST",,"shareholders_data (""tanav house"")"
16056988,"Sunmill SPV1 OÜ","EST",,"shareholders_data (""tanav house"")"
16094316,"Sunmill SPV2 OÜ","EST","Mäepealse tn 20-23","shareholders_data (""tanav house"")"
16094316,"Sunmill SPV2 OÜ","EST","Rävala pst 19-2","shareholders_data (""tanav house"")"
16094316,"Sunmill SPV2 OÜ","EST","Telliskivi tn 57","shareholders_data (""tanav house"")"
16094316,"Sunmill SPV2 OÜ","EST","Vasara tn 3-13","shareholders_data (""tanav house"")"
16094316,"Sunmill SPV2 OÜ","EST",,"shareholders_data (""tanav house"")"
16094316,"Sunmill SPV2 OÜ","EST","Lõuna tn 8","shareholders_data (""tanav house"")"
16094316,"Sunmill SPV2 OÜ","EST","Pikk tn 10","shareholders_data (""tanav house"")"
16098768,"Sunmill SPV3 OÜ","EST","Tartu tn 17","shareholders_data (""tanav house"")"
16098768,"Sunmill SPV3 OÜ","EST","Telliskivi tn 57","shareholders_data (""tanav house"")"
16098768,"Sunmill SPV3 OÜ","EST",,"shareholders_data (""tanav house"")"
16098768,"Sunmill SPV3 OÜ","EST",,"shareholders_data (""tanav house"")"
16098768,"Sunmill SPV3 OÜ","EST",,"shareholders_data (""tanav house"")"
16098768,"Sunmill SPV3 OÜ","EST","Sõpruse pst 175-29","shareholders_data (""tanav house"")"
16098768,"Sunmill SPV3 OÜ","EST",,"shareholders_data (""tanav house"")"
11213680,"Sunny-Trading OÜ","EST",,"shareholders_data (""tanav house"")"
12840538,"Sunrise Properties OÜ","EST",,"shareholders_data (""tanav house"")"
11598207,"SunWave OÜ","EST",,"shareholders_data (""tanav house"")"
11598207,"SunWave OÜ","EST",,"shareholders_data (""tanav house"")"
11598207,"SunWave OÜ","EST",,"shareholders_data (""tanav house"")"
11598207,"SunWave OÜ","EST",,"shareholders_data (""tanav house"")"
16235703,"Supercorp OÜ","EST",,"shareholders_data (""tanav house"")"
12556375,"Supernoova OÜ","EST",,"shareholders_data (""tanav house"")"
12556375,"Supernoova OÜ","EST",,"shareholders_data (""tanav house"")"
16438035,"Supersimple Technology OÜ","EST",,"shareholders_data (""tanav house"")"
16438035,"Supersimple Technology OÜ","EST",,"shareholders_data (""tanav house"")"
16438035,"Supersimple Technology OÜ","EST",,"shareholders_data (""tanav house"")"
16438035,"Supersimple Technology OÜ","GBR","3rd Floor 65 Clerkenwell Road, London","shareholders_data (""tanav house"")"
16438035,"Supersimple Technology OÜ","EST",,"shareholders_data (""tanav house"")"
16438035,"Supersimple Technology OÜ","EST",,"shareholders_data (""tanav house"")"
16438035,"Supersimple Technology OÜ","EST",,"shareholders_data (""tanav house"")"
12871059,"SupplierPlus Group OÜ","EST",,"shareholders_data (""tanav house"")"
12871059,"SupplierPlus Group OÜ","EST",,"shareholders_data (""tanav house"")"
12871059,"SupplierPlus Group OÜ","EST",,"shareholders_data (""tanav house"")"
12871059,"SupplierPlus Group OÜ","EST",,"shareholders_data (""tanav house"")"
12871059,"SupplierPlus Group OÜ","EST",,"shareholders_data (""tanav house"")"
12871059,"SupplierPlus Group OÜ","EST",,"shareholders_data (""tanav house"")"
12871059,"SupplierPlus Group OÜ","EST",,"shareholders_data (""tanav house"")"
12871059,"SupplierPlus Group OÜ","EST",,"shareholders_data (""tanav house"")"
12871059,"SupplierPlus Group OÜ","EST",,"shareholders_data (""tanav house"")"
16464478,"Suru Elamuarendus OÜ","EST","Pärnu mnt 110-2","shareholders_data (""tanav house"")"
14837693,"Sustainable Investments OÜ","EST","Liblika tn 9a","shareholders_data (""tanav house"")"
14837693,"Sustainable Investments OÜ","EST",,"shareholders_data (""tanav house"")"
14837693,"Sustainable Investments OÜ","EST",,"shareholders_data (""tanav house"")"
14837693,"Sustainable Investments OÜ","EST",,"shareholders_data (""tanav house"")"
12978876,"SV TRADING OÜ","EST",,"shareholders_data (""tanav house"")"
10633373,"Sweco EST OÜ","SWE",,"shareholders_data (""tanav house"")"
12582987,"SwedGreen OÜ","LTU",,"shareholders_data (""tanav house"")"
11963782,"SW ENERGIA OÜ","EST",,"shareholders_data (""tanav house"")"
11963782,"SW ENERGIA OÜ","EST",,"shareholders_data (""tanav house"")"
